celebrity_name,ballroom_partner,celebrity_industry,celebrity_homestate,celebrity_homecountry/region,celebrity_age_during_season,season,results,placement,_source_file,week,judge1_score,judge2_score,judge3_score,judge4_score,judge1_score_raw,judge2_score_raw,judge3_score_raw,judge4_score_raw,judge1_out_of_range,judge2_out_of_range,judge3_out_of_range,judge4_out_of_range,n_judges_reported,n_judges_present,n_judges_reported_raw,has_partial_na_raw,is_all_na,is_all_zero,is_present,result_type,is_withdrew_result,zero_score_conflict,week_total_score,week_total_score_raw,week_avg_score,week_max_possible,week_score_percentage,expected_judges_reported_raw,unexpected_missing_scores,combine_method_x,week_score_rank,week_score_share,last_week_scored,season_final_week,final_week_n_performers,expected_to_perform_in_finale,expected_last_week,is_competing_week,is_missing_finale_scores,is_gap_week,week_score_rank_discrepancy,is_no_elimination,is_double_elimination,n_active,final_week,is_final_week,is_no_elim_from_results,is_no_elimination_any,weeks_since_exit,exclude_from_fan_vote_inference,celebrity_industry_clean,celebrity_homecountry_clean,celebrity_homestate_clean,celebrity_homestate_abbr,is_foreign,celebrity_age_raw,age_outlier,is_withdrawn,is_withdrawn_inferred,exit_week_from_results,computed_last_week,exit_week_mismatch,partner_seasons,partner_contestants,partner_wins,partner_avg_placement,partner_avg_last_week,partner_avg_season_score_pct,partner_seasons_prior,partner_contestants_prior,partner_wins_prior,partner_avg_placement_prior,partner_avg_last_week_prior,partner_avg_season_score_pct_prior,combine_method_y,is_finale,is_eliminated,fan_vote_mean,fan_vote_std,fan_vote_ci_lower,fan_vote_ci_upper,snr,ci_width,ppc_consistency,hit_rate,elimination_count,mean_violation,acceptance_rate,converged,industry,age,age_c,log_week,y_judge
Amber Riley,Derek Hough,Actor/Actress,California,United States,27.0,17,1st Place,1,3-27赛季（百分比结合法）.csv,2,8.0,8.0,8.0,,8.0,8.0,8.0,,False,False,False,False,3,3,3,True,False,False,True,winner,False,False,24.0,24.0,8.0,30.0,0.8,3,False,percent,4.0,0.1081081081081081,11,11,3,True,11,True,False,False,3.0,False,False,10,11,False,False,False,,False,Actor,United States,California,CA,False,27,False,False,False,,11,False,14,14,5,2.9285714285714284,9.642857142857142,0.8827817567511854,10,10,4,2.8,9.4,0.885001033862434,percent,False,False,0.1089122893014055,0.0988408194322025,0.0039053209676049,0.3619522847958722,1.1018958545352986,0.3580469638282673,0.6281,1.0,1.0,0.0065300756416299,0.28316,True,Actor,27.0,-11.991596638655459,0.6931471805599453,0.08805321219279749
Amber Rose,Maksim Chmerkoskiy,Model,Pennsylvania,United States,32.0,23,Eliminated Week 6,9,3-27赛季（百分比结合法）.csv,1,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,False,False,False,False,4,4,4,False,False,False,True,eliminated,False,False,24.0,24.0,6.0,40.0,0.6,4,False,percent,8.0,0.0802675585284281,6,11,3,False,6,True,False,False,-1.0,True,False,12,11,False,False,True,,False,Model,United States,Pennsylvania,PA,False,32,False,False,False,6.0,6,False,15,14,1,6.2,6.933333333333334,0.782806900617284,13,12,1,5.846153846153846,7.076923076923077,0.7872130904558404,,,,,,,,,,,,,,,,Model,32.0,-6.991596638655459,0.0,-0.03140673340781319
Amber Rose,Maksim Chmerkoskiy,Model,Pennsylvania,United States,32.0,23,Eliminated Week 6,9,3-27赛季（百分比结合法）.csv,2,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,False,False,False,False,4,4,4,False,False,False,True,eliminated,False,False,24.0,24.0,6.0,40.0,0.6,4,False,percent,9.0,0.0743034055727554,6,11,3,False,6,True,False,False,0.0,False,False,12,11,False,False,False,,False,Model,United States,Pennsylvania,PA,False,32,False,False,False,6.0,6,False,15,14,1,6.2,6.933333333333334,0.782806900617284,13,12,1,5.846153846153846,7.076923076923077,0.7872130904558404,percent,False,False,0.0791101547213321,0.061485284886864,0.0058117261287497,0.2313238128232157,1.286651834471182,0.2255120866944659,0.4775,1.0,1.0,0.0085301333728316,0.20712,True,Model,32.0,-6.991596638655459,0.6931471805599453,-0.1084160892436894
Amy Purdy,Derek Hough,Athlete,Nevada,United States,34.0,18,2nd Place,2,3-27赛季（百分比结合法）.csv,1,8.0,8.0,8.0,,8.0,8.0,8.0,,False,False,False,False,3,3,3,True,False,False,True,finalist,False,False,24.0,24.0,8.0,30.0,0.8,3,False,percent,3.0,0.109090909090909,10,10,4,True,10,True,False,False,1.0,False,False,10,10,False,False,False,,False,Athlete,United States,Nevada,NV,False,34,False,False,False,,10,False,14,14,5,2.9285714285714284,9.642857142857142,0.8827817567511854,11,11,5,2.636363636363636,9.545454545454543,0.8882814081944993,percent,False,False,0.1253957474895902,0.1061505769686764,0.0034205123312487,0.3958904355511856,1.1813006669616388,0.3924699232199368,0.7349,1.0,1.0,0.0041337783285565,0.34404,True,Athlete,34.0,-4.991596638655459,0.0,0.09996637505773354
Amy Purdy,Derek Hough,Athlete,Nevada,United States,34.0,18,2nd Place,2,3-27赛季（百分比结合法）.csv,2,8.0,8.0,8.0,,8.0,8.0,8.0,,False,False,False,False,3,3,3,True,False,False,True,finalist,False,False,24.0,24.0,8.0,30.0,0.8,3,False,percent,4.0,0.1194029850746268,10,10,4,True,10,True,False,False,2.0,False,False,9,10,False,False,False,,False,Athlete,United States,Nevada,NV,False,34,False,False,False,,10,False,14,14,5,2.9285714285714284,9.642857142857142,0.8827817567511854,11,11,5,2.636363636363636,9.545454545454543,0.8882814081944993,percent,False,False,0.1218767629012683,0.0743210924153348,0.0183765677694933,0.3060616127216744,1.6398677518918487,0.287685044952181,1.0,,0.0,0.0,0.461,True,Athlete,34.0,-4.991596638655459,0.6931471805599453,0.08312491270572098
Andy Dick,Sharna Burgess,Comedian,South Carolina,United States,47.0,16,Eliminated Week 7,7,3-27赛季（百分比结合法）.csv,1,6.0,5.0,6.0,,6.0,5.0,6.0,,False,False,False,False,3,3,3,True,False,False,True,eliminated,False,False,17.0,17.0,5.666666666666667,30.0,0.5666666666666667,3,False,percent,9.0,0.0890052356020942,7,10,4,False,7,True,False,False,2.0,True,False,10,10,False,False,True,,False,TV/Host,United States,South Carolina,SC,False,47,False,False,False,7.0,7,False,13,13,1,6.923076923076923,6.461538461538462,0.738676682114182,0,0,0,,,,,,,,,,,,,,,,,,,TV/Host,47.0,8.008403361344541,0.0,-0.10185133333109597
Andy Dick,Sharna Burgess,Comedian,South Carolina,United States,47.0,16,Eliminated Week 7,7,3-27赛季（百分比结合法）.csv,2,7.0,6.0,7.0,,7.0,6.0,7.0,,False,False,False,False,3,3,3,True,False,False,True,eliminated,False,False,20.0,20.0,6.666666666666667,30.0,0.6666666666666666,3,False,percent,5.0,0.0970873786407767,7,10,4,False,7,True,False,False,-2.0,False,False,10,10,False,False,False,,False,TV/Host,United States,South Carolina,SC,False,47,False,False,False,7.0,7,False,13,13,1,6.923076923076923,6.461538461538462,0.738676682114182,0,0,0,,,,percent,False,False,0.110058752266483,0.0951266422403195,0.0026459007430396,0.3524795051773366,1.1569708502140046,0.349833604434297,1.0,,0.0,0.0,0.37112,True,TV/Host,47.0,8.008403361344541,0.6931471805599453,-0.012526585623006792
Andy Grammer,Allison Holker,Singer/Rapper,California,United States,31.0,21,Eliminated Week 8,7,3-27赛季（百分比结合法）.csv,1,7.0,7.0,7.0,,7.0,7.0,7.0,,False,False,False,False,3,3,3,True,False,False,True,eliminated,False,False,21.0,21.0,7.0,30.0,0.7,3,False,percent,6.0,0.0995260663507109,8,11,3,False,8,True,False,False,-1.0,True,False,11,11,False,False,True,,False,Musician,United States,California,CA,False,31,False,False,False,8.0,8,False,4,4,0,7.25,7.0,0.775051875,2,2,0,5.5,8.0,0.8120833333333333,,,,,,,,,,,,,,,,Musician,31.0,-7.991596638655459,0.0,0.11850913829120469
Andy Grammer,Allison Holker,Singer/Rapper,California,United States,31.0,21,Eliminated Week 8,7,3-27赛季（百分比结合法）.csv,2,7.5,7.5,7.0,,7.5,7.5,7.0,,False,False,False,False,3,3,3,True,False,False,True,eliminated,False,False,22.0,22.0,7.333333333333333,30.0,0.7333333333333333,3,False,percent,7.0,0.0964912280701754,8,11,3,False,8,True,False,False,0.0,False,True,11,11,False,False,False,,False,Musician,United States,California,CA,False,31,False,False,False,8.0,8,False,4,4,0,7.25,7.0,0.775051875,2,2,0,5.5,8.0,0.8120833333333333,percent,False,False,0.1072866464406021,0.0908955014226568,0.0048021522219776,0.3538331006755214,1.180329550344794,0.3490309484535437,0.7541,1.0,1.0,0.0043862480458899,0.34052,True,Musician,31.0,-7.991596638655459,0.6931471805599453,0.0704758303856452
Andy Richter,Emma Slater/Kaitlyn Bristowe (week 9),Comedian,California,United States,59.0,34,Eliminated Week 9,7,剩下赛季（排名结合法）.csv,1,5.0,4.0,,,5.0,4.0,,,False,False,False,False,2,2,2,True,False,False,True,eliminated,False,False,9.0,9.0,4.5,20.0,0.45,2,False,rank,12.0,0.0604026845637583,9,11,4,False,9,True,False,False,5.0,True,False,13,11,False,False,True,,False,TV/Host,United States,California,CA,False,59,False,False,False,9.0,9,False,1,1,0,7.0,9.0,0.6398148148148147,0,0,0,,,,,,,,,,,,,,,,,,,TV/Host,59.0,20.00840336134454,0.0,-0.22865803500257398
Andy Richter,Emma Slater/Kaitlyn Bristowe (week 9),Comedian,California,United States,59.0,34,Eliminated Week 9,7,剩下赛季（排名结合法）.csv,2,6.0,5.0,5.0,,6.0,5.0,5.0,,False,False,False,False,3,3,3,True,False,False,True,eliminated,False,False,16.0,16.0,5.333333333333333,30.0,0.5333333333333333,3,False,rank,12.0,0.0625,9,11,4,False,9,True,False,False,5.0,False,True,13,11,False,False,False,,False,TV/Host,United States,California,CA,False,59,False,False,False,9.0,9,False,1,1,0,7.0,9.0,0.6398148148148147,0,0,0,,,,rank,False,False,0.1094934262753597,0.0767976572775183,0.0010839010081913,0.2761060379082027,1.4257391438011855,0.2750221369000114,0.9682,1.0,2.0,0.0336,0.108,True,TV/Host,59.0,20.00840336134454,0.6931471805599453,-0.20069852846248493
Anne Heche,Keo Motsepe,Actor/Actress,Ohio,United States,51.0,29,Eliminated Week 4,13,剩下赛季（排名结合法）.csv,1,6.0,6.0,6.0,,6.0,6.0,6.0,,False,False,False,False,3,3,3,True,False,False,True,eliminated,False,False,18.0,18.0,6.0,30.0,0.6,3,False,rank,5.0,0.075,4,11,3,False,4,True,False,False,-8.0,True,False,14,11,False,False,True,,False,Actor,United States,Ohio,OH,False,51,False,False,False,4.0,4,False,7,7,0,10.714285714285714,3.2857142857142856,0.6071428571428571,6,6,0,10.333333333333334,3.1666666666666665,0.6083333333333333,,,,,,,,,,,,,,,,Actor,51.0,12.008403361344541,0.0,0.0664685329120096
Anne Heche,Keo Motsepe,Actor/Actress,Ohio,United States,51.0,29,Eliminated Week 4,13,剩下赛季（排名结合法）.csv,2,6.0,6.0,6.0,,6.0,6.0,6.0,,False,False,False,False,3,3,3,True,False,False,True,eliminated,False,False,18.0,18.0,6.0,30.0,0.6,3,False,rank,5.0,0.0717131474103585,4,11,3,False,4,True,False,False,-8.0,False,False,14,11,False,False,False,,False,Actor,United States,Ohio,OH,False,51,False,False,False,4.0,4,False,7,7,0,10.714285714285714,3.2857142857142856,0.6071428571428571,6,6,0,10.333333333333334,3.1666666666666665,0.6083333333333333,rank,False,False,0.0821640254727688,0.0751171872951119,0.0032781113422182,0.2916438491450329,1.093811261071197,0.2883657378028146,0.9922,1.0,1.0,0.008,0.15352,True,Actor,51.0,12.008403361344541,0.6931471805599453,0.009462652641135438
Antonio Brown,Sharna Burgess,Athlete,Florida,United States,27.0,22,Eliminated Week 9,5,3-27赛季（百分比结合法）.csv,1,8.0,6.0,7.0,,8.0,6.0,7.0,,False,False,False,False,3,3,3,True,False,False,True,eliminated,False,False,21.0,21.0,7.0,30.0,0.7,3,False,percent,4.0,0.0950226244343891,9,10,3,False,9,True,False,False,-1.0,True,False,11,10,False,False,True,,False,Athlete,United States,Florida,FL,False,27,False,False,False,9.0,9,False,13,13,1,6.923076923076923,6.461538461538462,0.738676682114182,6,6,0,6.833333333333333,6.833333333333333,0.7568260982844315,,,,,,,,,,,,,,,,Athlete,27.0,-11.991596638655459,0.0,0.05824557436155953
Antonio Brown,Sharna Burgess,Athlete,Florida,United States,27.0,22,Eliminated Week 9,5,3-27赛季（百分比结合法）.csv,2,6.0,6.0,7.0,,6.0,6.0,7.0,,False,False,False,False,3,3,3,True,False,False,True,eliminated,False,False,19.0,19.0,6.333333333333333,30.0,0.6333333333333333,3,False,percent,9.0,0.085972850678733,9,10,3,False,9,True,False,False,4.0,False,False,11,10,False,False,False,,False,Athlete,United States,Florida,FL,False,27,False,False,False,9.0,9,False,13,13,1,6.923076923076923,6.461538461538462,0.738676682114182,6,6,0,6.833333333333333,6.833333333333333,0.7568260982844315,percent,False,False,0.0985135968293949,0.0828736783485673,0.0040743700336359,0.3038966900020489,1.188719973260677,0.2998223199684129,0.7335,1.0,1.0,0.0049048830455789,0.24904,True,Athlete,27.0,-11.991596638655459,0.6931471805599453,-0.04482510503836634
Apolo Anton Ohno,Karina Smirnoff,Athlete,Washington,United States,30.0,15,Eliminated Week 9,5,3-27赛季（百分比结合法）.csv,1,7.5,7.0,7.5,,7.5,7.0,7.5,,False,False,False,False,3,3,3,True,False,False,True,eliminated,False,False,22.0,22.0,7.333333333333333,30.0,0.7333333333333333,3,False,percent,3.0,0.102803738317757,9,10,3,False,9,True,False,False,-2.0,True,False,10,10,False,False,True,,False,Athlete,United States,Washington,WA,False,30,False,False,False,9.0,9,False,16,16,1,6.125,7.0625,0.7436263869423401,11,11,1,6.181818181818182,6.727272727272728,0.7158036877104376,,,,,,,,,,,,,,,,Athlete,30.0,-8.991596638655459,0.0,0.030024135965097898
Apolo Anton Ohno,Karina Smirnoff,Athlete,Washington,United States,30.0,15,Eliminated Week 9,5,3-27赛季（百分比结合法）.csv,2,8.5,8.0,8.0,,8.5,8.0,8.0,,False,False,False,False,3,3,3,True,False,False,True,eliminated,False,False,24.5,24.5,8.166666666666666,30.0,0.8166666666666667,3,False,percent,3.0,0.1076923076923077,9,10,3,False,9,True,False,False,-2.0,False,False,10,10,False,False,False,,False,Athlete,United States,Washington,WA,False,30,False,False,False,9.0,9,False,16,16,1,6.125,7.0625,0.7436263869423401,11,11,1,6.181818181818182,6.727272727272728,0.7158036877104376,percent,False,False,0.128560320899274,0.1121567466676062,0.0049439441855942,0.4225074478903335,1.1462557947196588,0.4175635037047393,0.3963,1.0,1.0,0.0108450308893672,0.26584,True,Athlete,30.0,-8.991596638655459,0.6931471805599453,0.07875945915040772
Apolo Anton Ohno,Julianne Hough,Athlete,Washington,United States,24.0,4,1st Place,1,3-27赛季（百分比结合法）.csv,1,7.0,7.0,7.0,,7.0,7.0,7.0,,False,False,False,False,3,3,3,True,False,False,True,winner,False,False,21.0,21.0,7.0,30.0,0.7,3,False,percent,3.0,0.1242603550295858,10,10,3,True,10,True,False,False,2.0,True,False,9,10,False,False,True,,False,Athlete,United States,Washington,WA,False,24,False,False,False,,10,False,4,4,1,5.0,7.75,0.7596179444444444,0,0,0,,,,,,,,,,,,,,,,,,,Athlete,24.0,-14.991596638655459,0.0,0.13053963251545797
Apolo Anton Ohno,Julianne Hough,Athlete,Washington,United States,24.0,4,1st Place,1,3-27赛季（百分比结合法）.csv,2,8.0,9.0,9.0,,8.0,9.0,9.0,,False,False,False,False,3,3,3,True,False,False,True,winner,False,False,26.0,26.0,8.666666666666666,30.0,0.8666666666666667,3,False,percent,2.0,0.13,10,10,3,True,10,True,False,False,1.0,True,False,9,10,False,False,True,,False,Athlete,United States,Washington,WA,False,24,False,False,False,,10,False,4,4,1,5.0,7.75,0.7596179444444444,0,0,0,,,,,,,,,,,,,,,,,,,Athlete,24.0,-14.991596638655459,0.6931471805599453,0.1644616482474932
Ariana Madix,Pasha Pashkov,TV Personality,Florida,United States,38.0,32,3rd Place,3,剩下赛季（排名结合法）.csv,1,7.0,7.0,7.0,,7.0,7.0,7.0,,False,False,False,False,3,3,3,True,False,False,True,finalist,False,False,21.0,21.0,7.0,30.0,0.7,3,False,rank,2.0,0.1135135135135135,11,11,5,True,11,True,False,False,-1.0,False,False,11,11,False,False,False,,False,Reality TV Star,United States,Florida,FL,False,38,False,False,False,,11,False,6,6,0,9.833333333333334,5.666666666666667,0.6607164015151515,3,3,0,12.0,4.333333333333333,0.5743052777777778,rank,False,False,0.1051463227900216,0.0885086153728329,0.0035733087950755,0.3251523496759388,1.187978393157619,0.3215790408808632,0.9906,1.0,1.0,0.0107,0.22752,True,Reality TV Star,38.0,-0.9915966386554587,0.0,0.24366104773056385
Ariana Madix,Pasha Pashkov,TV Personality,Florida,United States,38.0,32,3rd Place,3,剩下赛季（排名结合法）.csv,2,6.0,7.0,7.0,,6.0,7.0,7.0,,False,False,False,False,3,3,3,True,False,False,True,finalist,False,False,20.0,20.0,6.666666666666667,30.0,0.6666666666666666,3,False,rank,4.0,0.1052631578947368,11,11,5,True,11,True,False,False,1.0,False,False,10,11,False,False,False,,False,Reality TV Star,United States,Florida,FL,False,38,False,False,False,,11,False,6,6,0,9.833333333333334,5.666666666666667,0.6607164015151515,3,3,0,12.0,4.333333333333333,0.5743052777777778,rank,False,False,0.1124386648764109,0.0652812240078654,0.0161440960399697,0.2636092957571105,1.7223737209741408,0.2474651997171407,0.9925,1.0,1.0,0.0078,0.2854,True,Reality TV Star,38.0,-0.9915966386554587,0.6931471805599453,0.06470810438566588
Arike Ogunbowale,Gleb Savchenko,Athlete,Wisconsin,United States,21.0,26,Eliminated Week 2,7,3-27赛季（百分比结合法）.csv,1,7.0,6.0,7.0,,7.0,6.0,7.0,,False,False,False,False,3,3,3,True,False,False,True,eliminated,False,False,20.0,20.0,6.666666666666667,30.0,0.6666666666666666,3,False,percent,7.0,0.0952380952380952,2,4,3,False,2,True,False,False,0.0,False,True,10,4,False,False,False,,False,Athlete,United States,Wisconsin,WI,False,21,False,False,False,2.0,2,False,10,10,0,7.9,6.1,0.7366496212121212,2,2,0,6.5,8.0,0.7772727272727273,percent,False,False,0.1231606592762921,0.097491592234873,0.0061416006675841,0.3742015396269202,1.2632951860427994,0.368059938959336,0.3546,1.0,2.0,0.0131149193951772,0.2786,True,Athlete,21.0,-17.99159663865546,0.0,-0.04225709202736905
Arike Ogunbowale,Gleb Savchenko,Athlete,Wisconsin,United States,21.0,26,Eliminated Week 2,7,3-27赛季（百分比结合法）.csv,2,8.5,9.5,8.5,8.5,8.5,9.5,8.5,8.5,False,False,False,False,4,4,4,False,False,False,True,eliminated,False,False,35.0,35.0,8.75,40.0,0.875,4,False,percent,3.0,0.1308411214953271,2,4,3,False,2,True,False,False,-4.0,False,True,8,4,False,False,False,,False,Athlete,United States,Wisconsin,WI,False,21,False,False,False,2.0,2,False,10,10,0,7.9,6.1,0.7366496212121212,2,2,0,6.5,8.0,0.7772727272727273,percent,False,True,0.060330461485557,0.0277927976131291,0.013992858458619,0.1197915420690934,2.1707228652643806,0.1057986836104743,0.3757,1.0,2.0,0.0132391423949795,0.35056,True,Athlete,21.0,-17.99159663865546,0.6931471805599453,0.04852711296475398
Ashley Hamiliton,Edyta Sliwinska,Actor/Actress,California,United States,34.0,9,Eliminated Week 1,16,3-27赛季（百分比结合法）.csv,1,6.3333,7.3333,5.3333,,6.3333,7.3333,5.3333,,False,False,False,False,3,3,3,True,False,False,True,eliminated,False,False,18.9999,18.9999,6.3333,30.0,0.6333300000000001,3,False,percent,13.0,0.0557183942343475,1,10,2,False,1,True,False,False,-3.0,False,True,14,10,False,False,False,,False,Actor,United States,California,CA,False,34,False,False,False,1.0,1,False,9,9,0,7.666666666666667,5.111111111111111,0.635152480893592,7,7,0,5.857142857142857,6.142857142857143,0.6642441421012849,percent,False,True,0.0246252255828913,0.0196519076357317,0.0010064439855793,0.0732217546380169,1.2530704862875448,0.0722153106524376,0.3664,1.0,2.0,0.0110507168222437,0.15688,True,Actor,34.0,-4.991596638655459,0.0,-0.2301884467943438
Audrina Patridge,Tony Dovolani,TV Personality,California,United States,25.0,11,Eliminated Week 6,7,3-27赛季（百分比结合法）.csv,1,6.0,7.0,6.0,,6.0,7.0,6.0,,False,False,False,False,3,3,3,True,False,False,True,eliminated,False,False,19.0,19.0,6.333333333333333,30.0,0.6333333333333333,3,False,percent,4.0,0.0926829268292682,6,10,3,False,6,True,False,False,-3.0,False,False,11,10,False,False,False,,False,Reality TV Star,United States,California,CA,False,25,False,False,False,6.0,6,False,19,18,1,7.526315789473684,5.7368421052631575,0.7120563843763449,8,8,0,6.625,6.375,0.7239723930525492,percent,False,False,0.0967274659302313,0.0816473021976589,0.0040306517024651,0.2998091669934219,1.1846988597075152,0.2957785152909567,0.5771,1.0,1.0,0.007388963568282,0.22056,True,Reality TV Star,25.0,-13.991596638655459,0.0,0.03394725966079504
Audrina Patridge,Tony Dovolani,TV Personality,California,United States,25.0,11,Eliminated Week 6,7,3-27赛季（百分比结合法）.csv,2,8.0,8.0,7.0,,8.0,8.0,7.0,,False,False,False,False,3,3,3,True,False,False,True,eliminated,False,False,23.0,23.0,7.666666666666667,30.0,0.7666666666666667,3,False,percent,2.0,0.115,6,10,3,False,6,True,False,False,-5.0,False,False,10,10,False,False,False,,False,Reality TV Star,United States,California,CA,False,25,False,False,False,6.0,6,False,19,18,1,7.526315789473684,5.7368421052631575,0.7120563843763449,8,8,0,6.625,6.375,0.7239723930525492,percent,False,False,0.1064283207110256,0.0710854971251618,0.0124252108085514,0.2836881533759297,1.4971875398707013,0.2712629425673782,0.7247,1.0,1.0,0.0051864130122206,0.32708,True,Reality TV Star,25.0,-13.991596638655459,0.6931471805599453,0.15601584691840298
Babyface,Allison Holker,Singer/Rapper,Indiana,United States,57.0,23,Eliminated Week 4,11,3-27赛季（百分比结合法）.csv,1,7.0,6.0,6.0,7.0,7.0,6.0,6.0,7.0,False,False,False,False,4,4,4,False,False,False,True,eliminated,False,False,26.0,26.0,6.5,40.0,0.65,4,False,percent,4.0,0.0869565217391304,4,11,3,False,4,True,False,False,-7.0,True,False,12,11,False,False,True,,False,Musician,United States,Indiana,IN,False,57,False,False,False,4.0,4,False,4,4,0,7.25,7.0,0.775051875,3,3,0,6.0,8.0,0.8146524999999999,,,,,,,,,,,,,,,,Musician,57.0,18.00840336134454,0.0,0.04863501594386932
Babyface,Allison Holker,Singer/Rapper,Indiana,United States,57.0,23,Eliminated Week 4,11,3-27赛季（百分比结合法）.csv,2,8.0,7.0,7.0,8.0,8.0,7.0,7.0,8.0,False,False,False,False,4,4,4,False,False,False,True,eliminated,False,False,30.0,30.0,7.5,40.0,0.75,4,False,percent,3.0,0.0928792569659442,4,11,3,False,4,True,False,False,-8.0,False,False,12,11,False,False,False,,False,Musician,United States,Indiana,IN,False,57,False,False,False,4.0,4,False,4,4,0,7.25,7.0,0.775051875,3,3,0,6.0,8.0,0.8146524999999999,percent,False,False,0.0824737308765872,0.0665799281478874,0.0033298336331406,0.2442183818623701,1.2387176292759698,0.2408885482292294,0.4775,1.0,1.0,0.0085301333728316,0.20712,True,Musician,57.0,18.00840336134454,0.6931471805599453,0.11472477043645535
Barbara Corcoran,Keo Motsepe,Entrepreneur,New Jersey,United States,68.0,25,Eliminated Week 2,13,3-27赛季（百分比结合法）.csv,1,5.0,4.0,5.0,,5.0,4.0,5.0,,False,False,False,False,3,3,3,True,False,False,True,eliminated,False,False,14.0,14.0,4.666666666666667,30.0,0.4666666666666667,3,False,percent,10.0,0.0760869565217391,2,10,3,False,2,True,False,False,-3.0,True,False,10,10,False,False,True,,False,Other,United States,New Jersey,NJ,False,68,False,False,False,2.0,2,False,7,7,0,10.714285714285714,3.2857142857142856,0.6071428571428571,4,4,0,10.75,3.5,0.5989583333333334,,,,,,,,,,,,,,,,Other,68.0,29.00840336134454,0.0,-0.2637156777969891
